"","Agency.Name","Fiscal.Year","Title.Description","job_count","female","male","base_diff","percent_diff"
"179","ADMIN FOR CHILDREN'S SVCS",2017,"SUPERVISOR I",18,57545.9230769231,54867,-2678.92307692308,-0.0488257618773229
"180","ADMIN FOR CHILDREN'S SVCS",2017,"SUPERVISOR II",32,65068.6956521739,65918,849.304347826088,0.0128842554055962
"181","ADMIN FOR CHILDREN'S SVCS",2017,"SUPERVISOR III",10,71186,70996.5,-189.5,-0.0026691456621101
"182","ADMIN FOR CHILDREN'S SVCS",2017,"TELECOMMUNICATIONS ASSOCIATE",11,52471,74117.2222222222,21646.2222222222,0.292053878615706
"183","ADMIN FOR CHILDREN'S SVCS",2018,"*ATTORNEY AT LAW",13,93117,89327,-3790,-0.0424283811165717
"184","ADMIN FOR CHILDREN'S SVCS",2018,"ACCOUNTANT",13,61390.4,66306.6,4916.2,0.0741434487667895
"185","ADMIN FOR CHILDREN'S SVCS",2018,"ADM MANAGER-NON-MGRL FROM M1/M2",68,68040.6739130435,75823.5,7782.82608695653,0.102643983553338
"186","ADMIN FOR CHILDREN'S SVCS",2018,"ADMIN COMMUNITY RELATIONS SPECIALIST",45,84710.5862068966,82756.2307692308,-1954.35543766578,-0.0236158101873391
"187","ADMIN FOR CHILDREN'S SVCS",2018,"ADMIN CONTRACT SPECIALIST",14,94297.125,112645,18347.875,0.162882285054818
"188","ADMIN FOR CHILDREN'S SVCS",2018,"ADMINISTRATIVE DIRECTOR OF RESIDENTIAL CHILD CARE",22,84657.5384615385,78714.5714285714,-5942.96703296703,-0.0755002145741199
"189","ADMIN FOR CHILDREN'S SVCS",2018,"ADMINISTRATIVE DIRECTOR OF SOCIAL SERVICES",292,97554.0819672131,102725.423728814,5171.34176160044,0.0503414011243443
"190","ADMIN FOR CHILDREN'S SVCS",2018,"ADMINISTRATIVE PUBLIC INFORMATION SPECIALIST",10,94857.1428571429,130842.666666667,35985.5238095238,0.275028969725909
"191","ADMIN FOR CHILDREN'S SVCS",2018,"ADMINISTRATIVE STAFF ANALYST",140,99639.2028985507,100315.358490566,676.155592015333,0.0067402998124053
"192","ADMIN FOR CHILDREN'S SVCS",2018,"AGENCY ATTORNEY",298,77131.5294117647,77582.5230769231,450.993665158385,0.00581308324699913
"193","ADMIN FOR CHILDREN'S SVCS",2018,"AGENCY ATTORNEY INTERNE",36,57944.0416666667,57944.125,0.0833333333357587,1.4381670848556e-06
"194","ADMIN FOR CHILDREN'S SVCS",2018,"ASSOCIATE JUVENILE COUNSELOR",39,70250,71202.5789473684,952.578947368427,0.0133784332176023
"195","ADMIN FOR CHILDREN'S SVCS",2018,"ASSOCIATE STAFF ANALYST",86,80405.8108108108,80420.8235294118,15.0127186009486,0.00018667700655239
"196","ADMIN FOR CHILDREN'S SVCS",2018,"CASEWORKER",58,43594.7631578947,44812.4285714286,1217.66541353383,0.027172493264741
"197","ADMIN FOR CHILDREN'S SVCS",2018,"CHILD AND FAMILY SPECIALIST",244,79678.2954545455,79127.1315789474,-551.163875598082,-0.00696554853689054
"198","ADMIN FOR CHILDREN'S SVCS",2018,"CHILD PROTECTIVE SPECIALIST",2596,52879.3274886878,52714.2314049587,-165.096083729084,-0.00313190725405424
"199","ADMIN FOR CHILDREN'S SVCS",2018,"CHILD PROTECTIVE SPECIALIST SUPERVISOR",577,77596.6964285714,77817.347826087,220.651397515525,0.00283550395483352
"200","ADMIN FOR CHILDREN'S SVCS",2018,"CHILD WELFARE SPECIALIST",218,55425.2180451128,54790.1896551724,-635.028389940366,-0.0115901841905819
"201","ADMIN FOR CHILDREN'S SVCS",2018,"CHILD WELFARE SPECIALIST SUPERVISOR",157,74409.5140186916,69236.303030303,-5173.21098838857,-0.0747181862977921
"202","ADMIN FOR CHILDREN'S SVCS",2018,"CITY RESEARCH SCIENTIST",20,86303.7857142857,85423.3333333333,-880.452380952382,-0.0103069307482622
"203","ADMIN FOR CHILDREN'S SVCS",2018,"CLERICAL ASSOCIATE",202,38854.6,41485.8148148148,2631.21481481482,0.0634244458391401
"204","ADMIN FOR CHILDREN'S SVCS",2018,"COMMUNITY ASSISTANT",55,35615.7058823529,35824.1538461538,208.4479638009,0.00581864305005153
"205","ADMIN FOR CHILDREN'S SVCS",2018,"COMMUNITY ASSOCIATE",72,44566.5641025641,45893.3636363636,1326.79953379954,0.0289104878934663
"206","ADMIN FOR CHILDREN'S SVCS",2018,"COMMUNITY COORDINATOR",321,62800.1875,63457.5647058824,657.377205882352,0.0103593197899921
"207","ADMIN FOR CHILDREN'S SVCS",2018,"COMPUTER AIDE-NON-SPVR",29,47394.3333333333,50009.3888888889,2615.05555555555,0.0522912919685081
"208","ADMIN FOR CHILDREN'S SVCS",2018,"COMPUTER ASSOCIATE",32,64613.9166666667,72831.6666666667,8217.75000000001,0.112832101421085
"209","ADMIN FOR CHILDREN'S SVCS",2018,"COMPUTER SPECIALIST",38,97578.3,93228.4444444444,-4349.85555555556,-0.0466580299765452
"210","ADMIN FOR CHILDREN'S SVCS",2018,"COMPUTER SYSTEMS MANAGER",38,100147.818181818,109767,9619.18181818182,0.0876327294923048
"211","ADMIN FOR CHILDREN'S SVCS",2018,"CONGREG CARE SPEC - ACS",93,45593.5510204082,44457.92,-1135.63102040817,-0.0255439530326243
"212","ADMIN FOR CHILDREN'S SVCS",2018,"CONGREG CARE SPEC- DJJ",21,51242.6363636364,50313.5,-929.13636363636,-0.0184669395616755
"213","ADMIN FOR CHILDREN'S SVCS",2018,"CONSTRUCTION PROJECT MANAGER",10,84508.5,81744.125,-2764.375,-0.0338174150130055
"214","ADMIN FOR CHILDREN'S SVCS",2018,"CONSULTANT",14,72545.1666666667,71340,-1205.16666666667,-0.0168932810017756
"215","ADMIN FOR CHILDREN'S SVCS",2018,"DIRECTOR OF FIELD OPERATIONS",256,99575.2105263158,103040.627906977,3465.41738066095,0.0336315631130418
"216","ADMIN FOR CHILDREN'S SVCS",2018,"EXECUTIVE AGENCY COUNSEL",57,118541.147058824,134200.0625,15658.9154411765,0.116683369213606
"217","ADMIN FOR CHILDREN'S SVCS",2018,"INSTITUTIONAL AIDE",23,36006.5,37139.8,1133.3,0.0305144346496212
"218","ADMIN FOR CHILDREN'S SVCS",2018,"JUVENILE COUNSELOR",234,54575.9777777778,52100.8446601942,-2475.13311758362,-0.0475065833140831
"219","ADMIN FOR CHILDREN'S SVCS",2018,"MOTOR VEHICLE OPERATOR",20,41838,44240.75,2402.75,0.0543107881308522
"220","ADMIN FOR CHILDREN'S SVCS",2018,"PARALEGAL AIDE",19,42693.9230769231,38513.3333333333,-4180.58974358974,-0.108549153806208
"221","ADMIN FOR CHILDREN'S SVCS",2018,"PRINCIPAL ADMINISTRATIVE ASSOCIATE - LEV 1 & 2 NON SUPVR",258,56123.0572916667,56244.3636363636,121.306344696975,0.00215677335210434
"222","ADMIN FOR CHILDREN'S SVCS",2018,"PROCUREMENT ANALYST",11,58066.25,59320,1253.75,0.0211353674983142
"223","ADMIN FOR CHILDREN'S SVCS",2018,"PROGRAM EVALUATOR",70,75019.7173913044,75920.3076923077,900.590301003336,0.0118623109992293
"224","ADMIN FOR CHILDREN'S SVCS",2018,"PROTECTION AGENT",169,62624.7826086957,64237.6985294118,1612.91592071611,0.0251085570878231
"225","ADMIN FOR CHILDREN'S SVCS",2018,"SPECIAL OFFICER",79,42160.0952380952,43086.0833333333,925.988095238099,0.0214915820515464
"226","ADMIN FOR CHILDREN'S SVCS",2018,"STAFF ANALYST",48,66737.6363636364,59655.5555555556,-7082.08080808081,-0.118716199055182
"227","ADMIN FOR CHILDREN'S SVCS",2018,"STAFF NURSE",16,74749.1666666667,74930,180.833333333328,0.00241336358378925
"228","ADMIN FOR CHILDREN'S SVCS",2018,"SUPERVISING SPECIAL OFFICER",22,51993,53206.9166666667,1213.91666666666,0.0228150162181295
"229","ADMIN FOR CHILDREN'S SVCS",2018,"SUPERVISOR I",17,58310.1818181818,54911.3333333333,-3398.84848484848,-0.0618970306952144
"230","ADMIN FOR CHILDREN'S SVCS",2018,"SUPERVISOR I SOCIAL WORK",14,63015.3846153846,60854,-2161.38461538462,-0.0355175438818256
"231","ADMIN FOR CHILDREN'S SVCS",2018,"SUPERVISOR II",32,65517.6666666667,64486.8571428571,-1030.80952380952,-0.0159848001512304
"232","ADMIN FOR CHILDREN'S SVCS",2018,"SUPERVISOR III",10,77026.5,71386.4,-5640.10000000001,-0.0790080463505655
"233","ADMIN FOR CHILDREN'S SVCS",2018,"TELECOMMUNICATIONS ASSOCIATE",11,63609.5,73324.375,9714.875,0.132491753253949
"234","ADMIN FOR CHILDREN'S SVCS",2018,"YOUTH DEVELOPMENT SPECIALIST",31,54187.5,49200,-4987.5,-0.101371951219512
"235","ADMIN FOR CHILDREN'S SVCS",2019,"ACCOUNTANT",13,65076.4,70305.6,5229.2,0.0743781434195854
"236","ADMIN FOR CHILDREN'S SVCS",2019,"ADM MANAGER-NON-MGRL FROM M1/M2",68,69037.0888888889,78772.5,9735.41111111111,0.123588956947045
"237","ADMIN FOR CHILDREN'S SVCS",2019,"ADMIN COMMUNITY RELATIONS SPECIALIST",49,85153.8387096774,83430.8333333333,-1723.0053763441,-0.0206519017910336
"238","ADMIN FOR CHILDREN'S SVCS",2019,"ADMINISTRATIVE DIRECTOR OF RESIDENTIAL CHILD CARE",30,90672,84530.8333333333,-6141.16666666667,-0.0726500192237547
"239","ADMIN FOR CHILDREN'S SVCS",2019,"ADMINISTRATIVE DIRECTOR OF SOCIAL SERVICES",279,102030.221590909,105778.534482759,3748.31289184953,0.0354354776248152
"240","ADMIN FOR CHILDREN'S SVCS",2019,"ADMINISTRATIVE STAFF ANALYST",136,104451.287878788,101631.423076923,-2819.86480186481,-0.0277459934781244
"241","ADMIN FOR CHILDREN'S SVCS",2019,"AGENCY ATTORNEY",277,83087.1079545455,83295.9836065574,208.875652011935,0.00250763173646576
"242","ADMIN FOR CHILDREN'S SVCS",2019,"AGENCY ATTORNEY INTERNE",42,69498,69396.0666666667,-101.933333333334,-0.00146886326890767
"243","ADMIN FOR CHILDREN'S SVCS",2019,"ASSOCIATE STAFF ANALYST",76,81622.5333333333,80322.9032258065,-1299.63010752689,-0.0161800688886123
"244","ADMIN FOR CHILDREN'S SVCS",2019,"ASSOCIATE YOUTH DEVELOPMENT SPECIALIST",62,69439.05,69982.0833333333,543.033333333326,0.00775960513702901
"245","ADMIN FOR CHILDREN'S SVCS",2019,"ATTORNEY AT LAW",13,98004.5,92773.4,-5231.10000000001,-0.056385774370671
"246","ADMIN FOR CHILDREN'S SVCS",2019,"CASEWORKER",62,45939.625,45787.6,-152.025000000001,-0.0033202220688571
"247","ADMIN FOR CHILDREN'S SVCS",2019,"CHILD AND FAMILY SPECIALIST",261,83189.3655913978,81897.7441860465,-1291.62140535132,-0.0157711475229056
"248","ADMIN FOR CHILDREN'S SVCS",2019,"CHILD PROTECTIVE SPECIALIST",2833,55132.4971517349,54949.6725,-182.824651734889,-0.00332712905131307
"249","ADMIN FOR CHILDREN'S SVCS",2019,"CHILD PROTECTIVE SPECIALIST SUPERVISOR",645,79764.7357630979,80019.9607843137,255.225021215796,0.00318951694944879
"250","ADMIN FOR CHILDREN'S SVCS",2019,"CHILD WELFARE SPECIALIST",234,57923.7272727273,57476.0338983051,-447.693374422197,-0.00778921828904063
"251","ADMIN FOR CHILDREN'S SVCS",2019,"CHILD WELFARE SPECIALIST SUPERVISOR",178,77912.4017094017,72528.2571428571,-5384.14456654458,-0.0742351295708038
"252","ADMIN FOR CHILDREN'S SVCS",2019,"CITY RESEARCH SCIENTIST",24,90459.2352941177,88374.2857142857,-2084.94957983194,-0.0235922651366325
"253","ADMIN FOR CHILDREN'S SVCS",2019,"CLERICAL ASSOCIATE",196,41530.1056338028,44051.1851851852,2521.07955138238,0.0572306860935546
"254","ADMIN FOR CHILDREN'S SVCS",2019,"COMMUNITY ASSISTANT",50,37066.5,37506.5,440,0.0117312999080159
"255","ADMIN FOR CHILDREN'S SVCS",2019,"COMMUNITY ASSOCIATE",72,46485.9230769231,47755.7142857143,1269.7912087912,0.0265893040819002
"256","ADMIN FOR CHILDREN'S SVCS",2019,"COMMUNITY COORDINATOR",430,64424.2586872587,65770.6339285714,1346.37524131275,0.0204707657641699
"257","ADMIN FOR CHILDREN'S SVCS",2019,"COMPUTER AIDE-NON-SPVR",22,51329.5,53855.7857142857,2526.28571428572,0.0469083438442083
"258","ADMIN FOR CHILDREN'S SVCS",2019,"COMPUTER ASSOCIATE",35,66299.75,70033.7619047619,3734.01190476191,0.0533173115823729
"259","ADMIN FOR CHILDREN'S SVCS",2019,"COMPUTER SPECIALIST",37,101149.8,96745.8823529412,-4403.91764705883,-0.0455204659873046
"260","ADMIN FOR CHILDREN'S SVCS",2019,"COMPUTER SYSTEMS MANAGER",37,106574.181818182,114406.761904762,7832.58008658008,0.0684625624934681
"261","ADMIN FOR CHILDREN'S SVCS",2019,"CONGREG CARE SPEC - ACS",110,45790.462962963,45051.5,-738.962962962964,-0.0164026272812884
"262","ADMIN FOR CHILDREN'S SVCS",2019,"CONGREG CARE SPEC- DJJ",18,53459.2727272727,54915.5,1456.22727272727,0.0265176001807736
"263","ADMIN FOR CHILDREN'S SVCS",2019,"CONSULTANT",14,74977.8333333333,74439,-538.833333333328,-0.00723858909084389
"264","ADMIN FOR CHILDREN'S SVCS",2019,"COOK",11,39901.5,38537.25,-1364.25,-0.035400813498628
"265","ADMIN FOR CHILDREN'S SVCS",2019,"DIRECTOR OF FIELD OPERATIONS",277,104593.02617801,108195.325581395,3602.2994033849,0.0332944088298425
"266","ADMIN FOR CHILDREN'S SVCS",2019,"EXECUTIVE AGENCY COUNSEL",69,128709.23255814,140718,12008.7674418605,0.0853392419012526
"267","ADMIN FOR CHILDREN'S SVCS",2019,"INSTITUTIONAL AIDE",47,37623.9090909091,38037.3928571429,413.483766233767,0.010870454970105
"268","ADMIN FOR CHILDREN'S SVCS",2019,"JUVENILE COUNSELOR",33,42398,43165.8571428571,767.857142857145,0.0177885299558845
"269","ADMIN FOR CHILDREN'S SVCS",2019,"MOTOR VEHICLE OPERATOR",19,44292,47038.6666666667,2746.66666666666,0.0583916777686442
"270","ADMIN FOR CHILDREN'S SVCS",2019,"PARALEGAL AIDE",21,45346.1333333333,39859.3333333333,-5486.8,-0.13765408352707
"271","ADMIN FOR CHILDREN'S SVCS",2019,"PRINCIPAL ADMINISTRATIVE ASSOCIATE - LEV 1 & 2 NON SUPVR",255,57227.1550802139,56107.6176470588,-1119.53743315507,-0.0199533945675157
"272","ADMIN FOR CHILDREN'S SVCS",2019,"PROGRAM EVALUATOR",89,77202.2833333333,78023.6875,821.40416666666,0.0105276255581571
"273","ADMIN FOR CHILDREN'S SVCS",2019,"PROTECTION AGENT",181,64885.9642857143,66735.823943662,1849.85965794768,0.0277191401653978
"274","ADMIN FOR CHILDREN'S SVCS",2019,"SPECIAL OFFICER",71,40168.619047619,42473.9047619048,2305.28571428572,0.0542753421708792
"275","ADMIN FOR CHILDREN'S SVCS",2019,"STAFF ANALYST",49,66071.1428571429,58426.9523809524,-7644.19047619047,-0.130833291224044
"276","ADMIN FOR CHILDREN'S SVCS",2019,"STAFF NURSE",19,78919,78691,-228,-0.00289740885234652
"277","ADMIN FOR CHILDREN'S SVCS",2019,"SUPERVISING SPECIAL OFFICER",27,51993,54549.625,2556.625,0.0468678748937321
"278","ADMIN FOR CHILDREN'S SVCS",2019,"SUPERVISOR I",18,60361.6923076923,57240.5,-3121.1923076923,-0.0545276911922905
"279","ADMIN FOR CHILDREN'S SVCS",2019,"SUPERVISOR I SOCIAL WORK",17,66221.6875,62071,-4150.6875,-0.0668699956501426
"280","ADMIN FOR CHILDREN'S SVCS",2019,"SUPERVISOR II",31,69066.6956521739,67288.7142857143,-1777.98136645963,-0.026423173415235
"281","ADMIN FOR CHILDREN'S SVCS",2019,"SUPERVISOR III",10,80352,74486.6,-5865.39999999999,-0.0787443647582249
"282","ADMIN FOR CHILDREN'S SVCS",2019,"TELECOMMUNICATIONS ASSOCIATE",11,66326.5,76455.125,10128.625,0.132478038587995
"283","ADMIN FOR CHILDREN'S SVCS",2019,"YOUTH DEVELOPMENT SPECIALIST",599,50760.4137931035,46919.4309859155,-3840.98280718795,-0.0818633714535233
"284","ADMIN FOR CHILDREN'S SVCS",2020,"*ATTORNEY AT LAW",13,101189.5,95224.6,-5964.89999999999,-0.0626403261342132
"285","ADMIN FOR CHILDREN'S SVCS",2020,"*COOK",12,40857.25,41021,163.75,0.0039918578289169
"286","ADMIN FOR CHILDREN'S SVCS",2020,"*SENIOR COOK",10,43816.2,43946.3333333333,130.133333333339,0.00296118750900732
"287","ADMIN FOR CHILDREN'S SVCS",2020,"ACCOUNTANT",11,68479.75,73846,5366.25,0.072668120141917
"288","ADMIN FOR CHILDREN'S SVCS",2020,"ADM MANAGER-NON-MGRL",68,74373.9782608696,83877.3,9503.32173913044,0.113300281949114
"289","ADMIN FOR CHILDREN'S SVCS",2020,"ADMIN COMMUNITY RELATIONS SPECIALIST",33,84217.1111111111,84697.6,480.488888888896,0.00567299296425042
"290","ADMIN FOR CHILDREN'S SVCS",2020,"ADMINISTRATIVE DIRECTOR OF RESIDENTIAL CHILD CARE",37,93250.5,85069.9230769231,-8180.57692307692,-0.0961629754346876
"291","ADMIN FOR CHILDREN'S SVCS",2020,"ADMINISTRATIVE DIRECTOR OF SOCIAL SERVICES",300,104571.931578947,109592.693548387,5020.76196943974,0.0458129260891192
"292","ADMIN FOR CHILDREN'S SVCS",2020,"ADMINISTRATIVE STAFF ANALYST",145,104241.138888889,104150.090909091,-91.0479797980079,-0.000874199715077355
"293","ADMIN FOR CHILDREN'S SVCS",2020,"AGENCY ATTORNEY",347,83839.8511627907,83605.6543209877,-234.196841803059,-0.00280120816833639
"294","ADMIN FOR CHILDREN'S SVCS",2020,"AGENCY ATTORNEY INTERNE",69,69223.6666666667,70428.4074074074,1204.74074074073,0.0171058921405345
"295","ADMIN FOR CHILDREN'S SVCS",2020,"ASSOCIATE STAFF ANALYST",77,80651,81718.09375,1067.09375,0.0130582310603642
"296","ADMIN FOR CHILDREN'S SVCS",2020,"ASSOCIATE YOUTH DEVELOPMENT SPECIALIST",90,71409.6785714286,68583.525,-2826.15357142857,-0.0412074703280208
"297","ADMIN FOR CHILDREN'S SVCS",2020,"CASEWORKER",49,49314.7096774194,50599.0909090909,1284.38123167156,0.0253834843392571
"298","ADMIN FOR CHILDREN'S SVCS",2020,"CERTIFIED IT ADMINISTRATOR",11,150000,101485,-48515,-0.478050943489186
"299","ADMIN FOR CHILDREN'S SVCS",2020,"CHILD AND FAMILY SPECIALIST",243,85998.2881355932,85758.1842105263,-240.103925066898,-0.00279977855498282
"300","ADMIN FOR CHILDREN'S SVCS",2020,"CHILD PROTECTIVE SPECIALIST",2682,58459.4604754008,58294.3994778068,-165.060997593951,-0.00283150695560028
"301","ADMIN FOR CHILDREN'S SVCS",2020,"CHILD PROTECTIVE SPECIALIST SUPERVISOR",609,82124.9227166277,83317.5058823529,1192.58316572529,0.0143137165844745
"302","ADMIN FOR CHILDREN'S SVCS",2020,"CHILD WELFARE SPECIALIST",220,59907.8529411765,59248.1296296296,-659.723311546841,-0.0111349221599211
"303","ADMIN FOR CHILDREN'S SVCS",2020,"CHILD WELFARE SPECIALIST SUPERVISOR",160,80475.2884615385,75102.46875,-5372.81971153847,-0.0715398548271886
"304","ADMIN FOR CHILDREN'S SVCS",2020,"CITY RESEARCH SCIENTIST",32,95522.8695652174,89092.2857142857,-6430.58385093168,-0.0721789075156768
"305","ADMIN FOR CHILDREN'S SVCS",2020,"CLERICAL ASSOCIATE",160,43816.8761061947,46285.1666666667,2468.29056047197,0.0533278961324248
"306","ADMIN FOR CHILDREN'S SVCS",2020,"COMMUNITY ASSISTANT",43,38219.2333333333,39242.7777777778,1023.54444444445,0.0260823647663408
"307","ADMIN FOR CHILDREN'S SVCS",2020,"COMMUNITY ASSOCIATE",76,48010.1555555556,48751.75,741.594444444447,0.0152116476730465
"308","ADMIN FOR CHILDREN'S SVCS",2020,"COMMUNITY COORDINATOR",466,67307.9963235294,66418.3826086957,-889.613714833773,-0.0133940888033203
"309","ADMIN FOR CHILDREN'S SVCS",2020,"COMPUTER AIDE-NON-SPVR",10,57900,54912,-2988,-0.0544143356643357
"310","ADMIN FOR CHILDREN'S SVCS",2020,"COMPUTER ASSOCIATE",37,66381.1111111111,70257.6363636364,3876.52525252526,0.0551758563647275
"311","ADMIN FOR CHILDREN'S SVCS",2020,"COMPUTER SPECIALIST",36,105878.090909091,102824.428571429,-3053.66233766235,-0.0296978293980119
"312","ADMIN FOR CHILDREN'S SVCS",2020,"COMPUTER SYSTEMS MANAGER",31,114551.857142857,121630.19047619,7078.33333333333,0.0581955294620618
"313","ADMIN FOR CHILDREN'S SVCS",2020,"CONGREG CARE SPEC - ACS",137,45556.8356164384,47085.25,1528.41438356164,0.0324605770079089
"314","ADMIN FOR CHILDREN'S SVCS",2020,"CONGREG CARE SPEC- DJJ",16,58434.3333333333,60139,1704.66666666666,0.0283454441654611
"315","ADMIN FOR CHILDREN'S SVCS",2020,"CUSTODIAN",12,38749,46332.2222222222,7583.22222222222,0.163670591620902
"316","ADMIN FOR CHILDREN'S SVCS",2020,"DIRECTOR OF FIELD OPERATIONS",287,110105.175257732,113613.822222222,3508.64696449024,0.0308822192217732
"317","ADMIN FOR CHILDREN'S SVCS",2020,"EXECUTIVE AGENCY COUNSEL",72,133273.477272727,143680.523809524,10407.0465367966,0.0724318527025493
"318","ADMIN FOR CHILDREN'S SVCS",2020,"INSTITUTIONAL AIDE",44,38410.4545454545,39138.8571428571,728.402597402601,0.0186107273072365
"319","ADMIN FOR CHILDREN'S SVCS",2020,"JUVENILE COUNSELOR",19,40902.25,40579.8571428571,-322.392857142855,-0.00794465234335115
"320","ADMIN FOR CHILDREN'S SVCS",2020,"MOTOR VEHICLE OPERATOR",17,48719,49861.3846153846,1142.38461538462,0.0229112092292787
"321","ADMIN FOR CHILDREN'S SVCS",2020,"PARALEGAL AIDE",20,46541.8666666667,40432,-6109.86666666667,-0.151114628676956
"322","ADMIN FOR CHILDREN'S SVCS",2020,"PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR",272,59988.0149253731,58853.0833333333,-1134.93159203981,-0.0192841483871246
"323","ADMIN FOR CHILDREN'S SVCS",2020,"PROGRAM EVALUATOR",101,80199.9710144928,79548.8421052632,-651.128909229592,-0.0081852719913633
"324","ADMIN FOR CHILDREN'S SVCS",2020,"PROTECTION AGENT",162,66787.5769230769,68912.2890625,2124.71213942308,0.0308321225187582
"325","ADMIN FOR CHILDREN'S SVCS",2020,"SPECIAL OFFICER",111,40062.0666666667,40684.9655172414,622.898850574711,0.0153102956498941
"326","ADMIN FOR CHILDREN'S SVCS",2020,"STAFF ANALYST",59,63376.6551724138,58614.2272727273,-4762.42789968652,-0.0812503742056911
"327","ADMIN FOR CHILDREN'S SVCS",2020,"STAFF NURSE",23,80511.9411764706,80379.3333333333,-132.607843137259,-0.00164977535441024
"328","ADMIN FOR CHILDREN'S SVCS",2020,"SUPERVISING SPECIAL OFFICER",36,57048.7,58122.4545454545,1073.75454545455,0.0184740055087457
"329","ADMIN FOR CHILDREN'S SVCS",2020,"SUPERVISOR I",16,62552.5833333333,58970,-3582.58333333334,-0.060752642586626
"330","ADMIN FOR CHILDREN'S SVCS",2020,"SUPERVISOR II",29,70471.15,69331.4285714286,-1139.72142857143,-0.0164387414489409
"331","ADMIN FOR CHILDREN'S SVCS",2020,"TELECOMMUNICATIONS ASSOCIATE",11,70637.5,79676.25,9038.75,0.113443466528608
"332","ADMIN FOR CHILDREN'S SVCS",2020,"YOUTH DEVELOPMENT SPECIALIST",772,52968.25,48161.2073921971,-4807.04260780286,-0.0998115053191477
"333","ADMIN FOR CHILDREN'S SVCS",2021,"*ATTORNEY AT LAW",11,97433,97348.25,-84.75,-0.000870585757833346
"334","ADMIN FOR CHILDREN'S SVCS",2021,"*COOK",12,39897.6,39200.6666666667,-696.933333333334,-0.0177786092073264
"335","ADMIN FOR CHILDREN'S SVCS",2021,"ADM MANAGER-NON-MGRL",63,77114.9285714286,82571.8888888889,5456.96031746033,0.0660873862871584
"336","ADMIN FOR CHILDREN'S SVCS",2021,"ADMIN COMMUNITY RELATIONS SPECIALIST",23,85785.0833333333,86269.2857142857,484.202380952382,0.00561268563826999
"337","ADMIN FOR CHILDREN'S SVCS",2021,"ADMINISTRATIVE DIRECTOR OF RESIDENTIAL CHILD CARE",36,94466.8823529412,87227.4615384615,-7239.42081447964,-0.0829947437056567
"338","ADMIN FOR CHILDREN'S SVCS",2021,"ADMINISTRATIVE DIRECTOR OF SOCIAL SERVICES",271,105498.475903614,111487.862068966,5989.38616535105,0.0537223160817818
"339","ADMIN FOR CHILDREN'S SVCS",2021,"ADMINISTRATIVE STAFF ANALYST",130,104874.875,103912.019607843,-962.855392156867,-0.0092660636930224
"340","ADMIN FOR CHILDREN'S SVCS",2021,"AGENCY ATTORNEY",202,88993.3852459016,86298.88,-2694.50524590163,-0.0312229457195925
"341","ADMIN FOR CHILDREN'S SVCS",2021,"AGENCY ATTORNEY INTERNE",78,71757,71757,0,0
"342","ADMIN FOR CHILDREN'S SVCS",2021,"ASSOCIATE STAFF ANALYST",63,80672.8823529412,82782.7,2109.81764705882,0.025486214475474
"343","ADMIN FOR CHILDREN'S SVCS",2021,"ASSOCIATE YOUTH DEVELOPMENT SPECIALIST",98,72233.3571428571,71349.5106382979,-883.846504559275,-0.0123875622502848
"344","ADMIN FOR CHILDREN'S SVCS",2021,"CASEWORKER",42,49346.037037037,53316.2222222222,3970.18518518518,0.0744648630324451
